Index,X,Y,Distance_to_Next
501,-0.466241923030339,0.0443224816060592,0.0779536757023698
502,-0.38924440395931,0.0564944827733598,0.0755748415346058
503,-0.463698084062344,0.0435250497828292,0.328841150758027
504,-0.139584674303023,0.0990858277295956,0.150567224086985
505,-0.287918217265542,0.073246922926046,0.175866527178569
506,-0.461130494565623,0.0428077643573488,0.0707620308670419
507,-0.391418226532551,0.054951268716195,0.0683292374141143
508,-0.458541678963229,0.0421713305559024,0.0658796478035411
509,-0.393639363281636,0.0534769669327488,0.235082282136143
510,-0.625033523767343,0.0119989984741551,0.171673457879398
511,-0.455934182548845,0.0416163741131186,0.0609324926466176
512,-0.395905630410653,0.0520730269390697,0.0584361431707321
513,-0.453310568981578,0.0411434406551052,0.169725533885018
514,-0.286260314861465,0.0711595938223581,0.113801285762261
515,-0.398214799752623,0.0507408290727653,0.0534009684388764
516,-0.450673417767575,0.0407529951648939,0.0508633808896194
517,-0.400564600960024,0.0494816831344451,0.0483132905031205
